tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
llvmorg-14.0.6,145.82200077708958,30.626059927319268,10.499280049368043,6380150,1339982,459375
llvmorg-14-init,147.51492627654164,31.222235672953538,10.878168656029828,6092809,1289572,449301
llvmorg-15.0.0-rc1,147.2445873244981,30.677229584918866,10.486769015439794,6732906,1402747,479518
llvmorg-15.0.0-rc2,147.26752650562904,30.670783692206797,10.486676139468795,6736753,1403035,479713
llvmorg-15.0.0-rc3,147.25367719374933,30.6677958693039,10.486154518631844,6737592,1403205,479794
llvmorg-15.0.0,147.25168283940903,30.667497158842558,10.48601276335344,6737648,1403222,479798
llvmorg-15.0.1,147.25893871841944,30.66889588250721,10.486493574613165,6737980,1403286,479820
llvmorg-15.0.2,147.25503737051446,30.66823287731107,10.486188207526553,6738096,1403317,479827
llvmorg-15.0.3,147.25614633186913,30.6684586638694,10.486177582552067,6738294,1403358,479837
llvmorg-15.0.4,147.25430506993007,30.66833479020979,10.486123251748252,6738357,1403383,479845
llvmorg-15.0.5,147.24863423801406,30.66712556269394,10.485730518771033,6738392,1403389,479848
llvmorg-15.0.6,147.24563512007518,30.666499136857286,10.485523239298123,6738402,1403391,479849
llvmorg-15.0.7,147.24553698241013,30.666666666666668,10.485698678029062,6738692,1403460,479878
llvmorg-16.0.0-rc1,148.41761195853613,31.594301773822373,12.079058306009816,7287750,1551375,593118
llvmorg-16.0.0-rc3,146.42232357372643,30.92979598485157,11.415787759091094,7191386,1519086,560675
llvmorg-16.0.0-rc4,146.40717819262636,30.92575476883614,11.414445959976385,7191667,1519104,560689
llvmorg-16.0.0,146.40717819262636,30.92575476883614,11.414445959976385,7191667,1519104,560689
llvmorg-16.0.1,146.39951145038168,30.924702290076336,11.413760814249365,7191876,1519176,560701
llvmorg-16.0.2,146.39727644676043,30.924115048751197,11.413642192684268,7192059,1519209,560718
llvmorg-16.0.3,146.39872168054228,30.92446109064262,11.413682903495022,7192130,1519226,560720
